booking_id,user_id,event_date,ticket_type,price
2843,566,2023-07-06,Regular,88.57
2844,344,2024-07-27,VIP,79.13
2845,971,2023-12-03,Regular,63.8
2846,925,2024-11-06,Regular,57.39
2847,54,2024-07-21,VIP,73.75
2848,730,2024-09-14,Regular,79.61
2849,528,2024-12-30,Premium,82.56
2850,611,2023-08-28,Regular,71.05
2851,532,2024-06-16,Regular,24.52
2852,558,2023-05-21,VIP,65.09
2853,963,2023-09-22,Regular,51.33
2854,193,2023-05-19,Regular,116.1
2855,895,2024-04-03,Regular,76.19
2856,58,2023-03-11,Regular,89.82
2857,437,2024-01-20,Regular,87.7
2858,111,2024-09-21,Regular,81.21
2859,129,2023-07-17,Regular,66.68
2860,849,2023-07-24,Premium,64.12
2861,706,2024-12-26,Regular,34.59
2862,925,2024-07-21,Regular,77.84
2863,852,2024-11-17,Regular,81.01
2864,326,2024-10-01,VIP,74.04
2865,8,2024-03-06,VIP,77.87
2866,29,2023-11-21,Premium,50.87
2867,112,2024-03-17,Premium,69.12
2868,947,2023-10-15,Regular,62.0
2869,673,2023-08-14,Regular,88.3
2870,131,2023-03-05,Premium,75.82
2871,188,2024-07-13,Premium,62.2
2872,675,2024-12-14,Regular,71.8
2873,709,2024-05-12,Regular,54.21
2874,475,2023-03-01,VIP,68.44
2875,364,2024-02-01,Premium,86.65
2876,204,2023-09-14,Regular,48.35
2877,212,2024-07-30,Premium,73.78
2878,621,2023-08-27,Regular,60.0
2879,276,2023-02-07,Regular,48.37
2880,73,2023-01-25,Regular,112.31
2881,679,2024-02-14,Regular,100.08
2882,772,2024-04-05,Regular,63.04
2883,243,2024-07-24,Premium,69.2
2884,787,2024-02-21,Regular,34.56
2885,102,2023-12-23,Regular,43.15
2886,987,2024-01-18,Regular,52.44
2887,685,2023-06-07,Regular,74.33
2888,171,2024-07-22,Premium,72.71
2889,653,2024-03-08,Premium,81.63
2890,909,2023-02-17,VIP,88.57
2891,188,2023-11-24,VIP,80.56
2892,441,2024-03-08,Regular,53.37
2893,86,2024-03-06,Regular,81.48
2894,476,2023-02-25,Premium,87.71
2895,52,2024-07-30,VIP,66.45
2896,111,2023-09-25,Premium,38.07
2897,949,2023-03-10,Premium,98.68
2898,877,2024-12-28,Premium,76.77
2899,854,2024-08-23,Regular,19.54
2900,43,2024-03-24,Regular,116.41
2901,211,2023-09-14,Premium,65.42
2902,968,2024-11-02,Premium,123.78
2903,200,2024-05-04,Regular,82.55
2904,810,2024-10-04,Regular,70.95
2905,858,2023-02-18,Regular,78.67
2906,752,2024-10-20,Regular,60.81
2907,627,2023-11-12,VIP,76.23
2908,26,2024-02-17,Regular,115.21
2909,919,2024-03-09,Regular,57.03
2910,299,2023-01-02,Regular,85.67
2911,77,2023-05-25,Premium,60.6
2912,924,2024-01-01,Regular,71.64
2913,137,2024-02-24,Regular,114.53
2914,20,2024-07-26,Regular,85.53
2915,440,2024-07-14,Regular,89.91
2916,211,2024-03-19,Regular,76.42
2917,752,2024-03-09,Regular,128.91
2918,551,2024-10-04,VIP,56.01
2919,435,2024-07-08,Regular,43.41
2920,780,2023-02-26,Regular,108.72
2921,207,2024-07-15,Premium,67.37
2922,991,2023-06-27,Regular,83.21
2923,439,2023-10-20,Premium,109.33
2924,974,2023-02-15,Regular,83.47
2925,779,2023-06-19,Regular,119.62
2926,666,2023-09-28,Premium,77.72
2927,42,2024-02-21,VIP,60.84
2928,411,2023-05-19,Regular,27.93
2929,523,2023-09-04,Regular,81.01
2930,806,2023-05-28,Regular,30.27
2931,610,2023-08-18,VIP,81.49
2932,427,2024-09-28,VIP,104.19
2933,275,2024-12-04,Regular,74.66
2934,448,2024-01-09,Regular,78.8
2935,902,2023-03-21,Regular,93.31
2936,942,2024-08-28,Regular,88.39
2937,884,2023-03-06,Regular,98.21
2938,742,2023-03-29,Regular,74.62
2939,369,2023-03-29,Premium,29.98
2940,938,2024-12-13,VIP,98.52
2941,220,2024-12-26,VIP,70.22
2942,577,2023-07-23,Regular,57.43
2943,867,2024-01-17,Regular,81.72
2944,232,2024-08-23,Premium,78.73
2945,328,2024-04-20,Regular,60.01
2946,443,2024-07-26,Premium,49.29
2947,52,2024-08-28,Regular,84.37
2948,886,2024-06-22,Regular,58.0
2949,943,2023-08-02,Regular,77.29
2950,376,2023-03-15,Regular,82.47
2951,263,2023-03-02,Premium,94.36
2952,267,2024-11-28,Regular,117.38
2953,359,2024-06-26,Regular,79.74
2954,317,2023-08-07,Regular,66.49
2955,324,2023-01-12,Premium,108.17
2956,921,2024-02-19,Regular,95.96
2957,908,2023-02-01,Regular,78.37
2958,666,2023-06-09,Regular,79.73
2959,870,2023-08-25,Regular,75.54
2960,878,2023-06-30,Regular,78.24
2961,652,2024-07-11,Premium,72.96
2962,939,2023-12-07,Regular,55.5
2963,563,2024-04-02,Regular,75.18
2964,629,2023-03-21,Premium,110.15
2965,421,2024-10-08,Regular,58.68
2966,46,2024-04-17,Regular,69.57
2967,821,2024-11-01,Regular,57.16
2968,600,2024-12-15,Regular,98.15
2969,720,2023-04-22,Premium,91.59
2970,889,2023-10-19,Premium,49.43
2971,269,2024-09-22,Premium,34.63
2972,601,2024-01-18,Premium,92.31
2973,381,2023-01-17,Regular,48.21
2974,118,2024-05-07,Regular,91.57
2975,566,2023-11-27,Regular,62.24
2976,953,2024-04-30,Regular,88.9
2977,116,2024-02-10,VIP,83.88
2978,630,2023-04-27,Premium,64.27
2979,260,2024-07-08,Regular,57.42
2980,75,2023-04-25,Regular,86.52
2981,480,2024-07-02,Regular,61.15
2982,305,2024-09-16,Regular,97.18
2983,7,2024-06-30,Regular,58.35
2984,366,2024-10-05,Regular,82.01
2985,634,2023-12-02,Premium,67.2
2986,523,2023-12-02,Premium,75.11
2987,348,2023-05-27,Regular,60.99
2988,438,2023-05-02,Regular,71.43
2989,215,2023-03-22,Regular,23.76
2990,429,2024-11-15,Premium,58.74
2991,791,2024-10-27,Premium,63.25
2992,498,2024-10-23,VIP,73.56
2993,540,2024-01-10,Regular,100.86
2994,747,2024-07-23,Premium,61.05
2995,367,2023-03-04,Regular,103.28
2996,313,2024-05-18,Regular,57.77
2997,538,2024-10-29,Regular,52.84
2998,921,2024-03-24,Regular,37.32
2999,54,2024-03-03,Premium,87.14
3000,541,2024-03-02,Regular,76.72
3001,467,2024-02-25,Regular,85.95
3002,865,2023-11-18,Regular,77.63
3003,164,2024-11-10,Regular,74.82
3004,782,2023-06-15,Regular,80.69
3005,334,2024-08-19,Regular,118.05
3006,547,2024-10-10,Regular,65.52
3007,798,2024-04-05,Regular,116.09
3008,348,2024-04-03,VIP,92.05
3009,273,2023-07-08,Regular,82.3
3010,963,2024-04-08,Regular,86.09
3011,720,2024-01-14,Regular,11.09
3012,750,2023-01-02,Premium,69.77
3013,414,2024-09-09,Premium,61.6
3014,500,2023-12-30,Regular,117.25
3015,93,2023-03-13,Regular,68.17
3016,685,2024-03-02,Premium,74.4
3017,79,2024-09-29,Premium,74.08
3018,622,2023-06-19,Premium,48.87
3019,217,2023-07-24,Premium,63.8
3020,947,2023-12-03,Premium,91.34
3021,358,2024-04-16,Regular,32.36
3022,618,2023-07-14,Regular,81.23
3023,507,2024-10-31,Premium,56.97
3024,559,2024-10-14,Premium,101.0
3025,181,2023-10-02,Regular,82.9
3026,576,2023-01-07,VIP,44.6
3027,246,2024-07-19,Regular,66.68
3028,244,2024-09-07,Regular,84.07
3029,506,2024-07-26,Premium,68.92
3030,422,2024-08-21,Regular,77.9
3031,320,2023-06-27,Regular,74.62
3032,87,2023-08-30,Regular,92.34
3033,217,2023-07-22,Regular,83.79
3034,490,2024-06-26,Regular,74.04
3035,519,2024-04-06,Regular,75.36
3036,278,2023-03-21,Regular,53.34
3037,849,2024-06-06,VIP,104.35
3038,722,2024-02-21,VIP,134.24
3039,169,2024-01-19,Regular,68.39
3040,330,2024-01-26,Premium,75.95
3041,650,2024-11-18,Regular,95.3
3042,441,2023-05-06,Regular,95.19
3043,391,2024-05-08,Regular,78.57
3044,496,2023-02-16,VIP,55.48
3045,381,2024-12-18,VIP,111.36
3046,306,2024-04-20,Regular,88.62
3047,742,2024-09-10,Regular,79.41
3048,987,2024-04-08,Regular,60.54
3049,820,2023-05-03,Regular,76.16
3050,673,2024-04-18,Regular,38.71
3051,513,2023-05-14,Regular,89.82
3052,748,2024-09-10,Premium,94.69
3053,949,2024-07-15,Regular,79.6
3054,188,2024-08-29,VIP,55.79
3055,930,2023-01-23,Premium,84.04
3056,516,2024-07-19,Regular,90.75
3057,913,2023-08-23,Premium,60.14
3058,644,2023-02-28,Premium,93.68
3059,427,2023-06-13,Regular,85.49
3060,502,2023-08-04,Regular,69.52
3061,730,2023-07-02,VIP,63.85
3062,260,2024-07-22,Regular,71.42
3063,513,2024-10-18,Regular,55.59
3064,71,2023-03-31,Regular,80.21
3065,478,2023-11-07,Premium,86.17
3066,178,2024-07-10,Premium,98.37
3067,457,2023-09-14,VIP,80.95
3068,189,2024-06-16,Regular,82.83
3069,291,2024-06-16,Regular,69.64
3070,520,2023-02-21,Regular,57.52
3071,765,2023-12-04,Premium,66.4
3072,920,2023-06-20,Regular,103.56
3073,979,2023-03-08,Regular,87.68
3074,292,2024-09-16,Regular,83.15
3075,946,2023-10-27,Regular,38.69
3076,756,2024-11-02,Premium,81.26
3077,635,2023-08-20,Premium,48.41
3078,811,2023-03-09,VIP,49.83
3079,283,2024-05-20,Regular,52.07
3080,544,2023-01-28,VIP,59.54
3081,846,2024-09-19,Premium,91.67
3082,377,2023-02-20,Regular,79.53
3083,658,2024-11-23,VIP,56.14
3084,156,2023-09-17,Regular,63.39
3085,508,2024-08-13,Premium,84.97
3086,413,2024-09-11,Premium,88.96
3087,528,2024-08-08,Premium,77.67
3088,355,2024-11-17,Regular,52.05
3089,559,2023-07-03,Regular,66.75
3090,763,2023-01-23,Regular,122.62
3091,187,2023-05-09,Regular,50.78
3092,31,2023-10-18,Premium,82.5
3093,260,2024-05-15,Premium,117.42
3094,421,2023-07-05,VIP,69.53
3095,529,2024-04-23,Regular,111.68
3096,551,2024-07-24,Premium,61.25
3097,304,2024-05-06,VIP,35.5
3098,942,2024-05-27,Premium,63.41
3099,986,2024-10-04,Regular,59.85
3100,944,2023-03-08,Regular,41.6
3101,39,2024-04-11,Regular,66.65
3102,489,2023-10-12,Premium,94.82
3103,644,2024-08-23,Premium,63.12
3104,542,2024-02-21,VIP,67.48
3105,670,2023-04-10,Regular,102.41
3106,278,2023-07-08,Regular,60.03
3107,203,2024-01-23,Premium,87.38
3108,66,2023-08-29,Premium,40.85
3109,108,2024-12-31,VIP,55.68
3110,268,2024-02-21,Premium,70.73
3111,222,2023-06-25,Regular,99.18
3112,804,2024-01-22,Premium,56.75
3113,530,2024-04-15,Premium,56.51
3114,90,2023-08-21,Regular,80.45
3115,693,2024-10-24,Regular,83.66
3116,255,2024-03-27,Regular,54.29
3117,455,2023-10-04,Regular,64.56
3118,253,2023-08-17,Premium,96.73
3119,257,2023-06-20,Regular,51.4
3120,383,2023-08-01,Regular,81.83
3121,442,2023-10-09,Regular,64.65
3122,858,2023-02-10,Regular,103.05
3123,599,2023-05-02,Regular,86.61
3124,90,2023-08-15,Premium,92.61
3125,749,2023-10-21,Regular,64.25
3126,390,2024-08-22,Regular,91.49
3127,582,2023-09-24,Regular,90.97
3128,44,2024-06-24,Regular,85.39
3129,712,2024-03-26,Regular,69.35
3130,664,2024-03-24,Regular,78.25
3131,598,2023-03-02,Premium,37.95
3132,19,2024-05-16,Premium,110.18
3133,101,2023-05-27,Regular,62.92
3134,914,2024-11-16,Regular,68.3
3135,607,2023-11-30,VIP,48.64
3136,766,2023-05-22,Premium,88.46
3137,357,2023-02-13,Regular,85.58
3138,542,2023-05-24,Premium,69.09
3139,761,2023-11-29,Premium,28.31
3140,938,2024-05-11,Premium,60.77
3141,33,2024-01-31,Regular,84.2
3142,970,2023-02-24,Regular,80.03
3143,229,2023-11-03,Regular,74.08
3144,524,2024-02-27,VIP,66.52
3145,630,2024-02-21,Premium,43.43
3146,862,2024-11-03,Regular,94.28
3147,155,2023-11-21,VIP,46.2
3148,423,2024-12-10,VIP,70.92
3149,905,2024-11-01,VIP,54.3
3150,246,2023-03-21,Premium,94.87
3151,405,2023-01-31,VIP,86.64
3152,844,2023-04-22,Regular,67.86
3153,759,2024-07-11,Premium,88.82
3154,541,2024-12-17,Premium,45.17
3155,161,2024-07-17,Regular,73.41
3156,747,2024-10-11,Regular,53.9
3157,702,2024-04-16,VIP,95.5
3158,117,2023-03-15,Regular,82.49
3159,271,2024-07-06,Premium,88.0
3160,770,2024-04-23,Regular,63.94
3161,692,2024-08-11,Regular,89.9
3162,487,2024-01-22,Regular,52.66
3163,885,2024-11-29,Regular,55.53
3164,172,2024-07-17,Premium,71.5
3165,950,2024-03-08,Regular,56.31
3166,274,2024-02-16,Regular,89.19
3167,259,2024-04-11,Regular,65.53
3168,135,2024-08-21,Regular,53.39
3169,683,2024-09-12,Regular,50.8
3170,722,2023-09-05,Premium,88.95
3171,748,2024-08-03,Regular,24.12
3172,422,2023-04-30,Regular,54.78
3173,421,2023-03-08,Regular,103.06
3174,186,2024-07-26,Regular,68.11
3175,929,2023-11-23,Regular,89.33
3176,364,2024-12-03,Regular,83.55
3177,955,2024-04-14,Premium,71.18
3178,607,2024-05-07,VIP,41.82
3179,378,2024-12-01,Premium,48.48
3180,523,2024-10-24,Regular,48.15
3181,580,2023-10-13,Regular,84.64
3182,891,2024-08-30,Regular,88.39
3183,722,2023-11-08,Premium,57.42
3184,196,2023-11-05,VIP,73.42
3185,881,2023-04-07,Regular,75.16
3186,98,2023-04-23,Regular,76.56
3187,605,2024-09-28,Premium,59.76
3188,984,2024-03-31,Premium,107.76
3189,22,2024-04-07,Premium,88.56
3190,450,2023-05-12,Premium,76.46
3191,172,2023-05-01,VIP,64.62
3192,383,2023-07-16,Regular,58.33
3193,134,2024-04-26,VIP,82.96
3194,426,2024-09-25,VIP,65.52
3195,25,2023-02-08,Premium,77.67
3196,503,2024-07-19,Regular,37.01
3197,185,2024-05-26,Regular,64.4
3198,85,2024-04-18,Regular,72.82
3199,567,2023-06-10,Regular,94.36
3200,763,2023-10-16,Premium,56.55
3201,144,2023-07-19,Regular,45.28
3202,863,2024-06-11,Regular,83.89
3203,910,2024-11-15,Premium,73.72
3204,679,2024-05-17,Regular,40.56
3205,412,2023-09-05,Regular,41.56
3206,224,2024-01-18,Regular,62.06
3207,220,2023-08-06,Premium,73.33
3208,179,2023-03-28,Regular,102.79
3209,631,2023-03-23,Premium,53.38
3210,433,2023-03-03,Regular,85.78
3211,265,2024-05-14,VIP,35.78
3212,954,2023-02-11,Regular,82.22
3213,429,2023-01-12,Regular,105.13
3214,662,2024-10-04,Regular,77.83
3215,416,2023-04-25,Regular,61.64
3216,453,2023-08-06,Regular,99.65
3217,727,2024-10-10,Regular,81.98
3218,197,2023-04-16,Regular,78.07
3219,554,2024-11-21,Regular,54.65
3220,53,2024-06-11,Regular,82.28
3221,480,2024-04-16,Regular,61.31
3222,443,2024-01-22,Premium,81.23
3223,330,2023-08-14,VIP,75.97
3224,251,2024-04-25,Regular,96.68
3225,807,2024-02-12,Regular,63.48
3226,890,2024-04-01,VIP,72.01
3227,783,2024-10-14,Regular,90.97
3228,967,2024-12-11,VIP,70.28
3229,925,2024-09-15,Regular,74.57
3230,123,2024-09-30,Premium,66.87
3231,879,2023-01-21,Regular,71.73
3232,387,2024-10-20,VIP,88.42
3233,339,2024-08-23,Regular,111.72
3234,778,2023-07-22,Premium,41.43
3235,348,2024-02-21,Regular,49.7
3236,29,2024-02-20,Regular,72.17
3237,975,2024-03-23,Premium,75.99
3238,35,2024-05-26,Regular,70.65
3239,518,2023-03-26,VIP,63.93
3240,396,2023-06-16,Regular,50.35
3241,623,2024-01-19,Premium,62.78
3242,294,2024-04-12,Regular,91.34
3243,589,2023-03-13,VIP,76.86
3244,349,2024-06-04,VIP,88.51
3245,147,2024-04-17,Regular,50.93
3246,67,2023-09-15,Premium,103.88
3247,904,2023-10-02,Premium,63.76
3248,520,2023-01-20,Regular,84.5
3249,122,2024-05-04,Premium,72.5
3250,340,2024-05-04,Regular,64.2
3251,175,2023-11-22,Premium,83.66
3252,900,2024-06-12,Regular,87.01
3253,691,2023-03-30,Regular,128.76
3254,597,2024-04-30,Regular,87.79
3255,451,2024-12-08,Regular,87.49
3256,557,2023-12-16,Premium,97.9
3257,136,2023-03-25,VIP,85.64
3258,855,2024-01-22,Regular,74.23
3259,16,2023-03-28,Regular,81.51
3260,333,2023-11-03,Premium,92.1
3261,195,2023-06-03,Regular,102.82
3262,496,2024-03-15,Regular,44.79
3263,9,2023-09-21,Regular,37.2
3264,828,2024-02-25,Regular,101.97
3265,334,2024-05-07,Regular,59.05
3266,333,2024-09-24,Premium,41.84
3267,327,2024-02-15,Regular,39.96
3268,15,2023-06-22,Premium,111.04
3269,839,2023-01-04,Regular,92.55
3270,614,2024-10-01,Regular,59.1
3271,226,2024-04-16,Premium,59.92
3272,425,2023-04-20,Regular,76.1
3273,790,2023-02-06,Regular,92.19
3274,408,2024-08-05,Premium,69.12
3275,113,2023-01-31,Regular,59.28
3276,997,2024-01-16,Premium,97.7
3277,428,2023-09-25,Regular,74.48
3278,1,2023-01-11,Premium,71.17
3279,266,2023-12-10,Regular,86.84
3280,491,2024-06-27,Regular,32.27
3281,208,2024-07-22,VIP,84.48
3282,622,2023-06-15,Premium,83.22
3283,712,2024-11-30,Regular,47.42
3284,952,2023-12-08,Regular,36.17
3285,369,2024-04-26,Regular,63.71
3286,985,2023-01-19,Premium,78.66
3287,306,2024-09-19,Premium,80.7
3288,12,2023-07-03,Premium,109.08
3289,345,2024-06-28,Regular,78.67
3290,465,2023-01-10,Premium,47.02
3291,700,2024-08-14,Regular,69.98
3292,666,2023-07-11,Regular,49.03
3293,494,2023-11-16,Regular,71.42
3294,368,2024-12-02,VIP,103.18
3295,846,2024-08-02,Premium,84.18
3296,937,2024-04-19,Regular,60.58
3297,420,2024-09-28,Premium,86.85
3298,889,2024-03-02,VIP,59.44
3299,791,2023-02-28,Regular,19.73
3300,171,2024-03-11,Regular,50.33
3301,134,2023-04-07,VIP,84.17
3302,965,2024-05-10,Premium,90.45
3303,427,2024-10-22,Regular,109.35
3304,25,2023-10-05,Regular,81.82
3305,530,2023-09-22,Regular,101.94
3306,190,2023-01-09,Regular,87.6
3307,141,2024-04-01,VIP,93.75
3308,555,2023-09-30,Regular,97.03
3309,846,2023-01-08,Premium,84.74
3310,796,2023-07-27,Regular,96.5
3311,658,2024-09-28,Regular,61.03
3312,315,2023-05-03,Regular,26.47
3313,444,2023-02-02,Premium,88.01
3314,319,2024-05-27,Regular,82.5
3315,441,2023-07-23,Premium,57.49
3316,92,2024-06-01,Regular,49.75
3317,179,2024-05-31,Regular,77.61
3318,56,2024-03-18,Regular,89.34
3319,155,2024-08-14,Regular,85.4
3320,672,2024-11-19,Premium,54.61
3321,111,2023-12-05,Regular,59.09
3322,137,2024-03-13,Premium,88.39
3323,232,2024-03-20,Regular,76.45
3324,992,2023-05-16,Regular,96.2
3325,468,2024-01-22,Regular,68.53
3326,732,2023-01-25,Regular,89.79
3327,481,2024-05-20,Premium,74.21
3328,68,2023-11-21,Premium,60.54
3329,814,2024-11-25,Regular,93.56
3330,249,2024-11-10,Regular,55.15
3331,994,2023-12-04,Premium,76.48
3332,323,2024-11-20,Premium,78.55
3333,922,2023-04-05,Premium,72.59
3334,904,2024-06-28,Regular,94.82
3335,518,2024-09-14,Regular,86.45
3336,976,2023-05-26,VIP,84.07
3337,792,2023-08-19,Premium,76.37
3338,432,2024-05-09,Regular,112.13
3339,487,2023-02-07,Premium,104.29
3340,606,2024-02-29,Premium,93.39
3341,429,2024-10-08,Regular,90.1
3342,269,2024-03-12,Regular,62.95
3343,709,2024-01-03,Regular,74.02
3344,537,2023-12-11,Regular,87.72
3345,148,2023-06-09,Premium,96.03
3346,118,2024-07-03,Regular,92.84
3347,850,2024-10-23,Premium,86.62
3348,367,2024-06-24,VIP,115.01
3349,850,2023-05-24,Regular,72.29
3350,66,2024-08-10,Regular,95.26
3351,970,2024-10-18,Premium,92.83
3352,813,2024-07-29,Premium,83.88
3353,370,2023-12-11,Premium,84.61
3354,175,2023-09-26,Regular,84.21
3355,831,2024-11-26,Regular,60.84
3356,588,2023-09-25,Regular,83.02
3357,495,2023-06-18,VIP,89.97
3358,973,2023-02-02,Regular,81.44
3359,114,2024-01-12,VIP,38.16
3360,111,2023-08-02,Regular,43.28
3361,761,2024-07-15,VIP,58.64
3362,439,2024-03-15,Premium,72.76
3363,715,2024-05-06,Regular,59.71
3364,147,2024-01-28,Premium,87.92
3365,35,2024-05-03,Regular,98.84
3366,999,2024-12-22,Regular,101.67
3367,309,2023-01-29,Regular,81.74
3368,538,2023-02-08,Regular,96.68
3369,750,2024-09-03,Regular,63.75
3370,14,2023-06-22,Premium,71.97
3371,374,2023-01-17,Premium,51.66
3372,557,2023-02-25,Regular,99.14
3373,428,2023-08-14,Premium,114.32
3374,728,2024-07-11,Premium,68.03
3375,233,2023-03-08,VIP,31.6
3376,705,2023-07-16,Premium,55.89
3377,563,2024-10-15,Regular,62.0
3378,939,2023-01-23,Regular,48.48
3379,887,2024-08-28,Premium,54.39
3380,726,2023-08-25,Regular,79.09
3381,663,2024-07-19,Regular,88.19
3382,440,2023-05-18,Regular,33.71
3383,502,2024-04-17,Regular,64.36
3384,275,2024-07-06,Regular,75.75
3385,850,2024-09-01,Regular,53.66
3386,76,2024-11-25,Regular,79.72
3387,439,2024-10-01,Premium,72.64
3388,732,2023-08-17,Regular,66.03
3389,860,2023-11-13,Regular,57.71
3390,956,2024-08-20,Regular,80.47
3391,699,2024-12-21,Regular,59.73
3392,289,2024-12-27,Regular,40.34
3393,915,2024-09-03,Regular,75.44
3394,540,2024-07-14,Regular,50.22
3395,891,2023-07-20,Premium,42.08
3396,692,2023-09-15,Regular,77.59
3397,253,2024-04-24,Regular,71.74
3398,126,2023-06-27,Regular,57.67
3399,177,2023-05-03,Premium,79.58
3400,37,2023-12-08,Premium,83.48
3401,410,2023-06-20,Premium,79.8
3402,611,2024-10-09,Regular,79.07
3403,610,2023-02-28,Regular,42.89
3404,127,2024-12-05,Regular,100.86
3405,483,2024-04-09,Premium,86.15
3406,168,2023-09-17,Regular,55.98
3407,592,2024-01-08,VIP,74.76
3408,294,2023-04-05,Premium,78.57
3409,845,2023-05-05,Premium,74.21
3410,638,2023-02-10,Regular,110.86
3411,343,2023-09-11,Premium,36.09
3412,310,2023-01-07,Regular,45.48
3413,662,2024-04-15,Regular,29.02
3414,528,2024-12-28,Regular,76.6
3415,540,2024-05-25,Premium,85.88
3416,419,2024-08-03,Regular,82.23
3417,444,2023-03-10,Regular,69.22
3418,685,2023-03-22,Regular,83.13
3419,558,2024-06-25,Premium,69.07
3420,840,2024-08-07,Premium,89.81
3421,236,2023-09-19,Premium,97.15
3422,439,2023-03-30,Regular,56.38
3423,214,2023-07-27,Regular,69.25
3424,85,2023-08-01,Regular,72.49
3425,794,2023-09-23,Regular,103.51
3426,744,2023-10-20,VIP,58.73
3427,85,2023-07-26,Regular,96.95
3428,921,2023-11-29,Regular,45.68
3429,489,2023-03-18,Regular,99.87
3430,65,2023-10-15,Premium,92.04
3431,646,2023-02-16,Regular,71.89
3432,663,2024-09-13,Regular,93.33
3433,627,2023-07-19,Premium,64.98
3434,64,2024-03-02,Regular,56.54
3435,343,2023-07-29,Premium,109.13
3436,939,2024-02-24,Regular,64.18
3437,875,2023-06-03,Premium,88.54
3438,919,2024-06-05,Regular,97.18
3439,352,2024-02-19,Regular,91.13
3440,158,2023-12-19,Premium,86.99
3441,589,2023-06-06,Regular,88.6
3442,491,2023-09-18,Regular,96.15
3443,658,2023-03-18,Regular,81.35
3444,855,2024-05-02,Premium,74.21
3445,463,2023-05-11,Regular,47.62
3446,225,2024-08-01,VIP,81.36
3447,917,2024-03-30,VIP,95.57
3448,313,2023-06-12,Premium,52.99
3449,615,2023-01-15,Regular,70.42
3450,919,2023-08-20,Regular,83.51
3451,859,2023-07-14,Premium,105.25
3452,813,2024-06-25,Regular,51.83
3453,940,2023-12-25,Regular,90.87
3454,466,2023-11-27,Regular,67.84
3455,88,2024-03-02,Regular,61.53
3456,883,2024-05-11,Regular,56.64
3457,303,2024-04-30,Regular,61.89
3458,680,2024-03-24,Premium,84.98
3459,435,2024-02-17,Regular,70.44
3460,682,2023-11-26,Regular,89.28
3461,135,2023-05-27,Regular,52.56
3462,50,2023-09-16,Regular,88.94
3463,432,2023-10-19,Regular,83.68
3464,340,2023-05-23,Premium,44.84
3465,347,2024-09-18,VIP,105.12
3466,646,2023-12-31,Regular,81.8
3467,347,2023-03-31,Regular,90.31
3468,649,2024-12-20,Regular,98.12
3469,245,2023-06-13,VIP,94.37
3470,109,2024-04-25,Premium,72.48
3471,825,2023-03-25,Premium,89.5
3472,799,2023-03-18,Regular,38.8
3473,533,2024-11-03,VIP,82.88
3474,90,2024-05-31,Regular,109.65
3475,296,2024-04-29,Regular,61.09
3476,112,2024-08-12,Premium,93.31
3477,813,2024-08-25,VIP,110.46
3478,589,2024-08-21,Regular,88.78
3479,177,2023-04-14,Regular,95.51
3480,343,2024-03-27,Regular,43.61
3481,660,2024-05-01,Regular,56.3
3482,101,2023-12-05,Regular,103.59
3483,758,2024-11-17,VIP,94.21
3484,629,2024-07-19,Premium,84.92
3485,604,2024-04-22,Premium,69.71
3486,401,2024-12-23,Premium,80.69
3487,28,2024-08-29,Regular,109.76
3488,937,2023-08-11,Premium,72.96
3489,962,2023-01-09,Regular,88.99
3490,537,2023-02-22,Regular,88.46
3491,58,2023-03-18,Regular,61.68
3492,498,2024-12-18,Regular,63.23
3493,297,2024-05-17,Premium,105.54
3494,134,2023-11-12,VIP,86.4
3495,331,2024-09-15,Regular,61.39
3496,249,2023-06-14,Premium,68.77
3497,550,2023-10-06,Regular,55.29
3498,902,2023-01-27,Premium,96.33
3499,941,2023-03-11,Regular,69.96
3500,75,2023-08-06,Regular,70.23
3501,654,2023-12-31,Regular,91.82
3502,834,2024-12-01,Premium,41.41
3503,168,2023-11-02,Regular,74.26
3504,771,2023-05-04,VIP,74.78
3505,503,2023-01-19,Regular,69.29
3506,885,2023-09-14,VIP,64.01
3507,355,2023-10-23,Premium,60.8
3508,225,2023-01-22,Regular,80.65
3509,664,2024-03-25,Regular,54.8
3510,531,2024-07-05,Premium,78.22
3511,146,2024-07-03,Premium,63.94
3512,960,2023-02-17,Premium,65.27
3513,241,2024-11-25,Regular,78.94
3514,884,2024-08-09,Regular,65.05
3515,893,2024-12-21,VIP,100.34
3516,344,2023-07-02,Regular,72.2
3517,749,2024-03-10,Regular,95.93
3518,35,2023-04-17,Regular,59.76
3519,702,2023-07-07,Premium,59.32
3520,1,2023-03-27,Premium,41.74
3521,996,2024-03-31,Regular,65.16
3522,153,2023-05-17,Regular,70.35
3523,429,2023-12-02,Regular,76.54
3524,945,2024-08-29,Regular,88.95
3525,508,2024-04-13,Regular,87.5
3526,126,2024-08-24,VIP,97.71
3527,491,2024-07-24,Regular,57.25
3528,482,2024-02-07,Regular,75.62
3529,345,2024-06-23,Premium,55.0
3530,912,2023-03-13,Regular,83.28
3531,738,2023-01-24,Regular,111.09
3532,221,2024-09-15,Regular,51.07
3533,915,2024-04-29,Regular,88.75
3534,919,2023-02-25,VIP,95.97
3535,723,2023-08-11,Regular,57.15
3536,25,2024-09-23,Regular,83.73
3537,528,2023-06-28,Premium,67.8
3538,182,2024-03-09,VIP,72.58
3539,499,2024-03-25,Regular,67.14
3540,841,2024-05-06,Regular,70.5
